Datum,Ort,Produkt,Anzahl
2023-07-25,Erfurt,LearningSphere,357
2023-07-25,Erfurt,AutoPilot,607
2023-07-25,Ilmenau,SmartDesk,384
2023-07-25,Ilmenau,HealthHub,610
2023-07-25,Ilmenau,QuantumStorage,0
2023-07-25,Ilmenau,LearningSphere,304
2023-07-25,Ilmenau,AutoPilot,423
2023-07-25,Jena,SmartDesk,561
2023-07-25,Jena,HealthHub,821
2023-07-25,Jena,QuantumStorage,288
2023-07-25,Jena,LearningSphere,955
2023-07-25,Jena,AutoPilot,901
2023-07-25,Weimar,SmartDesk,0
2023-07-25,Weimar,HealthHub,0
2023-07-25,Weimar,QuantumStorage,694
2023-07-25,Weimar,LearningSphere,0
2023-07-25,Weimar,AutoPilot,529
2023-07-26,Erfurt,SmartDesk,580
2023-07-26,Erfurt,HealthHub,1652
2023-07-26,Erfurt,QuantumStorage,913
2023-07-26,Erfurt,LearningSphere,470
2023-07-26,Erfurt,AutoPilot,709
2023-07-26,Ilmenau,SmartDesk,453
2023-07-26,Ilmenau,HealthHub,688
2023-07-26,Ilmenau,QuantumStorage,0
2023-07-26,Ilmenau,LearningSphere,351
2023-07-26,Ilmenau,AutoPilot,470
2023-07-26,Jena,SmartDesk,735
2023-07-26,Jena,HealthHub,952
2023-07-26,Jena,QuantumStorage,336
2023-07-26,Jena,LearningSphere,1258
2023-07-26,Jena,AutoPilot,913
2023-07-26,Weimar,SmartDesk,0
2023-07-26,Weimar,HealthHub,0
2023-07-26,Weimar,QuantumStorage,847
2023-07-26,Weimar,LearningSphere,0
2023-07-26,Weimar,AutoPilot,580
2023-07-27,Erfurt,SmartDesk,826
2023-07-27,Erfurt,HealthHub,1715
2023-07-27,Erfurt,QuantumStorage,932
2023-07-27,Erfurt,LearningSphere,567
2023-07-27,Erfurt,AutoPilot,816
2023-07-27,Ilmenau,SmartDesk,499
2023-07-27,Ilmenau,HealthHub,692
2023-07-27,Ilmenau,QuantumStorage,0
2023-07-27,Ilmenau,LearningSphere,377
2023-07-27,Ilmenau,AutoPilot,536
2023-07-27,Jena,SmartDesk,855
2023-07-27,Jena,HealthHub,852
2023-07-27,Jena,QuantumStorage,424
2023-07-27,Jena,LearningSphere,1571
2023-07-27,Jena,AutoPilot,1058
2023-07-27,Weimar,SmartDesk,0
2023-07-27,Weimar,HealthHub,0
2023-07-27,Weimar,QuantumStorage,1028
2023-07-27,Weimar,LearningSphere,0
2023-07-27,Weimar,AutoPilot,826
2023-07-28,Erfurt,SmartDesk,577
2023-07-28,Erfurt,HealthHub,1236
2023-07-28,Erfurt,QuantumStorage,837
2023-07-28,Erfurt,LearningSphere,380
2023-07-28,Erfurt,AutoPilot,657
2023-07-28,Ilmenau,SmartDesk,342
2023-07-28,Ilmenau,HealthHub,643
2023-07-28,Ilmenau,QuantumStorage,0
2023-07-28,Ilmenau,LearningSphere,322
2023-07-28,Ilmenau,AutoPilot,499
2023-07-28,Jena,SmartDesk,699
2023-07-28,Jena,HealthHub,822
2023-07-28,Jena,QuantumStorage,279
2023-07-28,Jena,LearningSphere,1238
2023-07-28,Jena,AutoPilot,946
2023-07-28,Weimar,SmartDesk,0
2023-07-28,Weimar,HealthHub,0
2023-07-28,Weimar,QuantumStorage,640
2023-07-28,Weimar,LearningSphere,0
2023-07-28,Weimar,AutoPilot,577
2023-07-29,Erfurt,SmartDesk,0
2023-07-29,Erfurt,HealthHub,0
2023-07-29,Erfurt,QuantumStorage,0
2023-07-29,Erfurt,LearningSphere,0
2023-07-29,Erfurt,AutoPilot,0
2023-07-29,Ilmenau,SmartDesk,0
2023-07-29,Ilmenau,HealthHub,0
2023-07-29,Ilmenau,QuantumStorage,0
2023-07-29,Ilmenau,LearningSphere,0
2023-07-29,Ilmenau,AutoPilot,0
2023-07-29,Jena,SmartDesk,0
2023-07-29,Jena,HealthHub,0
2023-07-29,Jena,QuantumStorage,0
2023-07-29,Jena,LearningSphere,0
2023-07-29,Jena,AutoPilot,0
2023-07-29,Weimar,SmartDesk,0
2023-07-29,Weimar,HealthHub,0
2023-07-29,Weimar,QuantumStorage,0
2023-07-29,Weimar,LearningSphere,0
2023-07-29,Weimar,AutoPilot,0
2023-07-30,Erfurt,SmartDesk,0
2023-07-30,Erfurt,HealthHub,0
2023-07-30,Erfurt,QuantumStorage,0
2023-07-30,Erfurt,LearningSphere,0
2023-07-30,Erfurt,AutoPilot,0
2023-07-30,Ilmenau,SmartDesk,0
2023-07-30,Ilmenau,HealthHub,0
2023-07-30,Ilmenau,QuantumStorage,0
2023-07-30,Ilmenau,LearningSphere,0
2023-07-30,Ilmenau,AutoPilot,0
2023-07-30,Jena,SmartDesk,0
2023-07-30,Jena,HealthHub,0
2023-07-30,Jena,QuantumStorage,0
2023-07-30,Jena,LearningSphere,0
2023-07-30,Jena,AutoPilot,0
2023-07-30,Weimar,SmartDesk,0
2023-07-30,Weimar,HealthHub,0
2023-07-30,Weimar,QuantumStorage,0
2023-07-30,Weimar,LearningSphere,0
2023-07-30,Weimar,AutoPilot,0
2023-07-31,Erfurt,SmartDesk,743
2023-07-31,Erfurt,HealthHub,1993
2023-07-31,Erfurt,QuantumStorage,1167
2023-07-31,Erfurt,LearningSphere,580
2023-07-31,Erfurt,AutoPilot,898
2023-07-31,Ilmenau,SmartDesk,537
2023-07-31,Ilmenau,HealthHub,739
2023-07-31,Ilmenau,QuantumStorage,0
2023-07-31,Ilmenau,LearningSphere,431
2023-07-31,Ilmenau,AutoPilot,645
2023-07-31,Jena,SmartDesk,801
2023-07-31,Jena,HealthHub,1067
2023-07-31,Jena,QuantumStorage,405
2023-07-31,Jena,LearningSphere,1675
2023-07-31,Jena,AutoPilot,1040
2023-07-31,Weimar,SmartDesk,0
2023-07-31,Weimar,HealthHub,0
2023-07-31,Weimar,QuantumStorage,948
2023-07-31,Weimar,LearningSphere,0
2023-07-31,Weimar,AutoPilot,743
2023-08-01,Erfurt,SmartDesk,536
2023-08-01,Erfurt,HealthHub,1086
2023-08-01,Erfurt,QuantumStorage,656
2023-08-01,Erfurt,LearningSphere,373
2023-08-01,Erfurt,AutoPilot,699
2023-08-01,Ilmenau,SmartDesk,307
2023-08-01,Ilmenau,HealthHub,603
2023-08-01,Ilmenau,QuantumStorage,0
2023-08-01,Ilmenau,LearningSphere,225
2023-08-01,Ilmenau,AutoPilot,504
2023-08-01,Jena,SmartDesk,641
2023-08-01,Jena,HealthHub,658
2023-08-01,Jena,QuantumStorage,330
2023-08-01,Jena,LearningSphere,1181
2023-08-01,Jena,AutoPilot,819
2023-08-01,Weimar,SmartDesk,0
2023-08-01,Weimar,HealthHub,0
2023-08-01,Weimar,QuantumStorage,584
2023-08-01,Weimar,LearningSphere,0
2023-08-01,Weimar,AutoPilot,536
2023-08-02,Erfurt,SmartDesk,640
2023-08-02,Erfurt,HealthHub,1436
2023-08-02,Erfurt,QuantumStorage,860
2023-08-02,Erfurt,LearningSphere,457
2023-08-02,Erfurt,AutoPilot,807
2023-08-02,Ilmenau,SmartDesk,439
2023-08-02,Ilmenau,HealthHub,716
2023-08-02,Ilmenau,QuantumStorage,0
2023-08-02,Ilmenau,LearningSphere,310
2023-08-02,Ilmenau,AutoPilot,492
2023-08-02,Jena,SmartDesk,754
2023-08-02,Jena,HealthHub,873
2023-08-02,Jena,QuantumStorage,325
2023-08-02,Jena,LearningSphere,1397
2023-08-02,Jena,AutoPilot,951
2023-08-02,Weimar,SmartDesk,0
2023-08-02,Weimar,HealthHub,0
2023-08-02,Weimar,QuantumStorage,768
2023-08-02,Weimar,LearningSphere,0
2023-08-02,Weimar,AutoPilot,640
2023-08-03,Erfurt,SmartDesk,776
2023-08-03,Erfurt,HealthHub,2006
2023-08-03,Erfurt,QuantumStorage,1054
2023-08-03,Erfurt,LearningSphere,588
2023-08-03,Erfurt,AutoPilot,937
2023-08-03,Ilmenau,SmartDesk,533
2023-08-03,Ilmenau,HealthHub,847
2023-08-03,Ilmenau,QuantumStorage,0
2023-08-03,Ilmenau,LearningSphere,369
2023-08-03,Ilmenau,AutoPilot,563
2023-08-03,Jena,SmartDesk,811
2023-08-03,Jena,HealthHub,1002
2023-08-03,Jena,QuantumStorage,438
2023-08-03,Jena,LearningSphere,1644
2023-08-03,Jena,AutoPilot,999
2023-08-03,Weimar,SmartDesk,0
2023-08-03,Weimar,HealthHub,0
2023-08-03,Weimar,QuantumStorage,950
2023-08-03,Weimar,LearningSphere,0
2023-08-03,Weimar,AutoPilot,776
2023-08-04,Erfurt,SmartDesk,642
2023-08-04,Erfurt,HealthHub,1181
2023-08-04,Erfurt,QuantumStorage,882
2023-08-04,Erfurt,LearningSphere,461
2023-08-04,Erfurt,AutoPilot,672
2023-08-04,Ilmenau,SmartDesk,418
2023-08-04,Ilmenau,HealthHub,589
2023-08-04,Ilmenau,QuantumStorage,0
2023-08-04,Ilmenau,LearningSphere,285
2023-08-04,Ilmenau,AutoPilot,463
2023-08-04,Jena,SmartDesk,578
2023-08-04,Jena,HealthHub,841
2023-08-04,Jena,QuantumStorage,298
2023-08-04,Jena,LearningSphere,1082
2023-08-04,Jena,AutoPilot,896
2023-08-04,Weimar,SmartDesk,0
2023-08-04,Weimar,HealthHub,0
2023-08-04,Weimar,QuantumStorage,820
2023-08-04,Weimar,LearningSphere,0
2023-08-04,Weimar,AutoPilot,642
2023-08-05,Erfurt,SmartDesk,0
2023-08-05,Erfurt,HealthHub,0
2023-08-05,Erfurt,QuantumStorage,0
2023-08-05,Erfurt,LearningSphere,0
2023-08-05,Erfurt,AutoPilot,0
2023-08-05,Ilmenau,SmartDesk,0
2023-08-05,Ilmenau,HealthHub,0
2023-08-05,Ilmenau,QuantumStorage,0
2023-08-05,Ilmenau,LearningSphere,0
2023-08-05,Ilmenau,AutoPilot,0
2023-08-05,Jena,SmartDesk,0
2023-08-05,Jena,HealthHub,0
2023-08-05,Jena,QuantumStorage,0
2023-08-05,Jena,LearningSphere,0
2023-08-05,Jena,AutoPilot,0
2023-08-05,Weimar,SmartDesk,0
2023-08-05,Weimar,HealthHub,0
2023-08-05,Weimar,QuantumStorage,0
2023-08-05,Weimar,LearningSphere,0
2023-08-05,Weimar,AutoPilot,0
2023-08-06,Erfurt,SmartDesk,0
2023-08-06,Erfurt,HealthHub,0
2023-08-06,Erfurt,QuantumStorage,0
2023-08-06,Erfurt,LearningSphere,0
2023-08-06,Erfurt,AutoPilot,0
2023-08-06,Ilmenau,SmartDesk,0
2023-08-06,Ilmenau,HealthHub,0
2023-08-06,Ilmenau,QuantumStorage,0
2023-08-06,Ilmenau,LearningSphere,0
2023-08-06,Ilmenau,AutoPilot,0
2023-08-06,Jena,SmartDesk,0
2023-08-06,Jena,HealthHub,0
2023-08-06,Jena,QuantumStorage,0
2023-08-06,Jena,LearningSphere,0
2023-08-06,Jena,AutoPilot,0
2023-08-06,Weimar,SmartDesk,0
2023-08-06,Weimar,HealthHub,0
2023-08-06,Weimar,QuantumStorage,0
2023-08-06,Weimar,LearningSphere,0
2023-08-06,Weimar,AutoPilot,0
2023-08-07,Erfurt,SmartDesk,813
2023-08-07,Erfurt,HealthHub,2124
2023-08-07,Erfurt,QuantumStorage,1236
2023-08-07,Erfurt,LearningSphere,573
2023-08-07,Erfurt,AutoPilot,1051
2023-08-07,Ilmenau,SmartDesk,562
2023-08-07,Ilmenau,HealthHub,841
2023-08-07,Ilmenau,QuantumStorage,0
2023-08-07,Ilmenau,LearningSphere,357
2023-08-07,Ilmenau,AutoPilot,694
2023-08-07,Jena,SmartDesk,928
2023-08-07,Jena,HealthHub,1167
2023-08-07,Jena,QuantumStorage,473
2023-08-07,Jena,LearningSphere,1638
2023-08-07,Jena,AutoPilot,1273
2023-08-07,Weimar,SmartDesk,0
2023-08-07,Weimar,HealthHub,0
2023-08-07,Weimar,QuantumStorage,1040
2023-08-07,Weimar,LearningSphere,0
2023-08-07,Weimar,AutoPilot,813
2023-08-08,Erfurt,SmartDesk,527
2023-08-08,Erfurt,HealthHub,1230
2023-08-08,Erfurt,QuantumStorage,784
2023-08-08,Erfurt,LearningSphere,461
2023-08-08,Erfurt,AutoPilot,684
2023-08-08,Ilmenau,SmartDesk,413
2023-08-08,Ilmenau,HealthHub,608
2023-08-08,Ilmenau,QuantumStorage,0
2023-08-08,Ilmenau,LearningSphere,300
2023-08-08,Ilmenau,AutoPilot,473
2023-08-08,Jena,SmartDesk,588
2023-08-08,Jena,HealthHub,802
2023-08-08,Jena,QuantumStorage,242
2023-08-08,Jena,LearningSphere,1111
2023-08-08,Jena,AutoPilot,630
2023-08-08,Weimar,SmartDesk,0
2023-08-08,Weimar,HealthHub,0
2023-08-08,Weimar,QuantumStorage,663
2023-08-08,Weimar,LearningSphere,0
2023-08-08,Weimar,AutoPilot,527
2023-08-09,Erfurt,SmartDesk,660
2023-08-09,Erfurt,HealthHub,1577
2023-08-09,Erfurt,QuantumStorage,824
2023-08-09,Erfurt,LearningSphere,514
2023-08-09,Erfurt,AutoPilot,806
2023-08-09,Ilmenau,SmartDesk,425
2023-08-09,Ilmenau,HealthHub,683
2023-08-09,Ilmenau,QuantumStorage,0
2023-08-09,Ilmenau,LearningSphere,305
2023-08-09,Ilmenau,AutoPilot,458
2023-08-09,Jena,SmartDesk,795
2023-08-09,Jena,HealthHub,944
2023-08-09,Jena,QuantumStorage,314
2023-08-09,Jena,LearningSphere,1433
2023-08-09,Jena,AutoPilot,837
2023-08-09,Weimar,SmartDesk,0
2023-08-09,Weimar,HealthHub,0
2023-08-09,Weimar,QuantumStorage,721
2023-08-09,Weimar,LearningSphere,0
2023-08-09,Weimar,AutoPilot,660
2023-08-10,Erfurt,SmartDesk,784
2023-08-10,Erfurt,HealthHub,1588
2023-08-10,Erfurt,QuantumStorage,1128
2023-08-10,Erfurt,LearningSphere,571
2023-08-10,Erfurt,AutoPilot,975
2023-08-10,Ilmenau,SmartDesk,479
2023-08-10,Ilmenau,HealthHub,782
2023-08-10,Ilmenau,QuantumStorage,0
2023-08-10,Ilmenau,LearningSphere,372
2023-08-10,Ilmenau,AutoPilot,638
2023-08-10,Jena,SmartDesk,861
2023-08-10,Jena,HealthHub,885
2023-08-10,Jena,QuantumStorage,397
2023-08-10,Jena,LearningSphere,1537
2023-08-10,Jena,AutoPilot,1102
2023-08-10,Weimar,SmartDesk,0
2023-08-10,Weimar,HealthHub,0
2023-08-10,Weimar,QuantumStorage,806
2023-08-10,Weimar,LearningSphere,0
2023-08-10,Weimar,AutoPilot,784
2023-08-11,Erfurt,SmartDesk,580
2023-08-11,Erfurt,HealthHub,1324
2023-08-11,Erfurt,QuantumStorage,837
2023-08-11,Erfurt,LearningSphere,408
2023-08-11,Erfurt,AutoPilot,674
2023-08-11,Ilmenau,SmartDesk,323
2023-08-11,Ilmenau,HealthHub,607
2023-08-11,Ilmenau,QuantumStorage,0
2023-08-11,Ilmenau,LearningSphere,318
2023-08-11,Ilmenau,AutoPilot,399
2023-08-11,Jena,SmartDesk,635
2023-08-11,Jena,HealthHub,758
2023-08-11,Jena,QuantumStorage,326
2023-08-11,Jena,LearningSphere,1052
2023-08-11,Jena,AutoPilot,831
2023-08-11,Weimar,SmartDesk,0
2023-08-11,Weimar,HealthHub,0
2023-08-11,Weimar,QuantumStorage,691
2023-08-11,Weimar,LearningSphere,0
2023-08-11,Weimar,AutoPilot,580
2023-08-12,Erfurt,SmartDesk,0
2023-08-12,Erfurt,HealthHub,0
2023-08-12,Erfurt,QuantumStorage,0
2023-08-12,Erfurt,LearningSphere,0
2023-08-12,Erfurt,AutoPilot,0
2023-08-12,Ilmenau,SmartDesk,0
2023-08-12,Ilmenau,HealthHub,0
2023-08-12,Ilmenau,QuantumStorage,0
2023-08-12,Ilmenau,LearningSphere,0
2023-08-12,Ilmenau,AutoPilot,0
2023-08-12,Jena,SmartDesk,0
2023-08-12,Jena,HealthHub,0
2023-08-12,Jena,QuantumStorage,0
2023-08-12,Jena,LearningSphere,0
2023-08-12,Jena,AutoPilot,0
2023-08-12,Weimar,SmartDesk,0
2023-08-12,Weimar,HealthHub,0
2023-08-12,Weimar,QuantumStorage,0
2023-08-12,Weimar,LearningSphere,0
2023-08-12,Weimar,AutoPilot,0
2023-08-13,Erfurt,SmartDesk,0
2023-08-13,Erfurt,HealthHub,0
2023-08-13,Erfurt,QuantumStorage,0
2023-08-13,Erfurt,LearningSphere,0
2023-08-13,Erfurt,AutoPilot,0
2023-08-13,Ilmenau,SmartDesk,0
2023-08-13,Ilmenau,HealthHub,0
2023-08-13,Ilmenau,QuantumStorage,0
2023-08-13,Ilmenau,LearningSphere,0
2023-08-13,Ilmenau,AutoPilot,0
2023-08-13,Jena,SmartDesk,0
2023-08-13,Jena,HealthHub,0
2023-08-13,Jena,QuantumStorage,0
2023-08-13,Jena,LearningSphere,0
2023-08-13,Jena,AutoPilot,0
2023-08-13,Weimar,SmartDesk,0
2023-08-13,Weimar,HealthHub,0
2023-08-13,Weimar,QuantumStorage,0
2023-08-13,Weimar,LearningSphere,0
2023-08-13,Weimar,AutoPilot,0
2023-08-14,Erfurt,SmartDesk,754
2023-08-14,Erfurt,HealthHub,1845
2023-08-14,Erfurt,QuantumStorage,1170
2023-08-14,Erfurt,LearningSphere,653
2023-08-14,Erfurt,AutoPilot,852
2023-08-14,Ilmenau,SmartDesk,535
2023-08-14,Ilmenau,HealthHub,806
2023-08-14,Ilmenau,QuantumStorage,0
2023-08-14,Ilmenau,LearningSphere,401
2023-08-14,Ilmenau,AutoPilot,631
2023-08-14,Jena,SmartDesk,939
2023-08-14,Jena,HealthHub,1003
2023-08-14,Jena,QuantumStorage,444
2023-08-14,Jena,LearningSphere,1481
2023-08-14,Jena,AutoPilot,1240
2023-08-14,Weimar,SmartDesk,0
2023-08-14,Weimar,HealthHub,0
2023-08-14,Weimar,QuantumStorage,1030
2023-08-14,Weimar,LearningSphere,0
2023-08-14,Weimar,AutoPilot,754
2023-08-15,Erfurt,SmartDesk,578
2023-08-15,Erfurt,HealthHub,1488
2023-08-15,Erfurt,QuantumStorage,820
2023-08-15,Erfurt,LearningSphere,404
2023-08-15,Erfurt,AutoPilot,635
2023-08-15,Ilmenau,SmartDesk,359
2023-08-15,Ilmenau,HealthHub,634
2023-08-15,Ilmenau,QuantumStorage,0
2023-08-15,Ilmenau,LearningSphere,282
2023-08-15,Ilmenau,AutoPilot,450
2023-08-15,Jena,SmartDesk,602
2023-08-15,Jena,HealthHub,779
2023-08-15,Jena,QuantumStorage,319
2023-08-15,Jena,LearningSphere,982
2023-08-15,Jena,AutoPilot,806
2023-08-15,Weimar,SmartDesk,0
2023-08-15,Weimar,HealthHub,0
2023-08-15,Weimar,QuantumStorage,752
2023-08-15,Weimar,LearningSphere,0
2023-08-15,Weimar,AutoPilot,578
2023-08-16,Erfurt,SmartDesk,716
2023-08-16,Erfurt,HealthHub,1402
2023-08-16,Erfurt,QuantumStorage,842
2023-08-16,Erfurt,LearningSphere,452
2023-08-16,Erfurt,AutoPilot,796
2023-08-16,Ilmenau,SmartDesk,430
2023-08-16,Ilmenau,HealthHub,738
2023-08-16,Ilmenau,QuantumStorage,0
2023-08-16,Ilmenau,LearningSphere,325
2023-08-16,Ilmenau,AutoPilot,461
2023-08-16,Jena,SmartDesk,667
2023-08-16,Jena,HealthHub,798
2023-08-16,Jena,QuantumStorage,348
2023-08-16,Jena,LearningSphere,1280
2023-08-16,Jena,AutoPilot,839
2023-08-16,Weimar,SmartDesk,0
2023-08-16,Weimar,HealthHub,0
2023-08-16,Weimar,QuantumStorage,787
2023-08-16,Weimar,LearningSphere,0
2023-08-16,Weimar,AutoPilot,716
2023-08-17,Erfurt,SmartDesk,789
2023-08-17,Erfurt,HealthHub,1856
2023-08-17,Erfurt,QuantumStorage,955
2023-08-17,Erfurt,LearningSphere,541
2023-08-17,Erfurt,AutoPilot,771
2023-08-17,Ilmenau,SmartDesk,485
2023-08-17,Ilmenau,HealthHub,841
2023-08-17,Ilmenau,QuantumStorage,0
2023-08-17,Ilmenau,LearningSphere,345
2023-08-17,Ilmenau,AutoPilot,565
2023-08-17,Jena,SmartDesk,884
2023-08-17,Jena,HealthHub,953
2023-08-17,Jena,QuantumStorage,391
2023-08-17,Jena,LearningSphere,1646
2023-08-17,Jena,AutoPilot,1050
2023-08-17,Weimar,SmartDesk,0
2023-08-17,Weimar,HealthHub,0
2023-08-17,Weimar,QuantumStorage,798
2023-08-17,Weimar,LearningSphere,0
2023-08-17,Weimar,AutoPilot,789
2023-08-18,Erfurt,SmartDesk,632
2023-08-18,Erfurt,HealthHub,1513
2023-08-18,Erfurt,QuantumStorage,808
2023-08-18,Erfurt,LearningSphere,446
2023-08-18,Erfurt,AutoPilot,624
2023-08-18,Ilmenau,SmartDesk,365
2023-08-18,Ilmenau,HealthHub,656
2023-08-18,Ilmenau,QuantumStorage,0
2023-08-18,Ilmenau,LearningSphere,310
2023-08-18,Ilmenau,AutoPilot,438
2023-08-18,Jena,SmartDesk,643
2023-08-18,Jena,HealthHub,863
2023-08-18,Jena,QuantumStorage,355
2023-08-18,Jena,LearningSphere,1041
2023-08-18,Jena,AutoPilot,929
2023-08-18,Weimar,SmartDesk,0
2023-08-18,Weimar,HealthHub,0
2023-08-18,Weimar,QuantumStorage,757
2023-08-18,Weimar,LearningSphere,0
2023-08-18,Weimar,AutoPilot,632
2023-08-19,Erfurt,SmartDesk,0
2023-08-19,Erfurt,HealthHub,0
2023-08-19,Erfurt,QuantumStorage,0
2023-08-19,Erfurt,LearningSphere,0
2023-08-19,Erfurt,AutoPilot,0
2023-08-19,Ilmenau,SmartDesk,0
2023-08-19,Ilmenau,HealthHub,0
2023-08-19,Ilmenau,QuantumStorage,0
2023-08-19,Ilmenau,LearningSphere,0
2023-08-19,Ilmenau,AutoPilot,0
2023-08-19,Jena,SmartDesk,0
2023-08-19,Jena,HealthHub,0
2023-08-19,Jena,QuantumStorage,0
2023-08-19,Jena,LearningSphere,0
2023-08-19,Jena,AutoPilot,0
2023-08-19,Weimar,SmartDesk,0
2023-08-19,Weimar,HealthHub,0
2023-08-19,Weimar,QuantumStorage,0
2023-08-19,Weimar,LearningSphere,0
2023-08-19,Weimar,AutoPilot,0
2023-08-20,Erfurt,SmartDesk,0
2023-08-20,Erfurt,HealthHub,0
2023-08-20,Erfurt,QuantumStorage,0
2023-08-20,Erfurt,LearningSphere,0
2023-08-20,Erfurt,AutoPilot,0
2023-08-20,Ilmenau,SmartDesk,0
2023-08-20,Ilmenau,HealthHub,0
2023-08-20,Ilmenau,QuantumStorage,0
2023-08-20,Ilmenau,LearningSphere,0
2023-08-20,Ilmenau,AutoPilot,0
2023-08-20,Jena,SmartDesk,0
2023-08-20,Jena,HealthHub,0
2023-08-20,Jena,QuantumStorage,0
2023-08-20,Jena,LearningSphere,0
2023-08-20,Jena,AutoPilot,0
2023-08-20,Weimar,SmartDesk,0
2023-08-20,Weimar,HealthHub,0
2023-08-20,Weimar,QuantumStorage,0
2023-08-20,Weimar,LearningSphere,0
2023-08-20,Weimar,AutoPilot,0
2023-08-21,Erfurt,SmartDesk,914
2023-08-21,Erfurt,HealthHub,1805
2023-08-21,Erfurt,QuantumStorage,1131
2023-08-21,Erfurt,LearningSphere,591
2023-08-21,Erfurt,AutoPilot,909
2023-08-21,Ilmenau,SmartDesk,537
2023-08-21,Ilmenau,HealthHub,856
2023-08-21,Ilmenau,QuantumStorage,0
2023-08-21,Ilmenau,LearningSphere,371
2023-08-21,Ilmenau,AutoPilot,651
2023-08-21,Jena,SmartDesk,923
2023-08-21,Jena,HealthHub,1031
2023-08-21,Jena,QuantumStorage,426
2023-08-21,Jena,LearningSphere,1785
2023-08-21,Jena,AutoPilot,1048
2023-08-21,Weimar,SmartDesk,0
2023-08-21,Weimar,HealthHub,0
2023-08-21,Weimar,QuantumStorage,1100
2023-08-21,Weimar,LearningSphere,0
2023-08-21,Weimar,AutoPilot,914
2023-08-22,Erfurt,SmartDesk,640
2023-08-22,Erfurt,HealthHub,1124
2023-08-22,Erfurt,QuantumStorage,829
2023-08-22,Erfurt,LearningSphere,436
2023-08-22,Erfurt,AutoPilot,577
2023-08-22,Ilmenau,SmartDesk,316
2023-08-22,Ilmenau,HealthHub,601
2023-08-22,Ilmenau,QuantumStorage,0
2023-08-22,Ilmenau,LearningSphere,289
2023-08-22,Ilmenau,AutoPilot,394
2023-08-22,Jena,SmartDesk,503
2023-08-22,Jena,HealthHub,819
2023-08-22,Jena,QuantumStorage,326
2023-08-22,Jena,LearningSphere,1195
2023-08-22,Jena,AutoPilot,737
2023-08-22,Weimar,SmartDesk,0
2023-08-22,Weimar,HealthHub,0
2023-08-22,Weimar,QuantumStorage,748
2023-08-22,Weimar,LearningSphere,0
2023-08-22,Weimar,AutoPilot,640
2023-08-23,Erfurt,SmartDesk,734
2023-08-23,Erfurt,HealthHub,1459
2023-08-23,Erfurt,QuantumStorage,783
2023-08-23,Erfurt,LearningSphere,511
2023-08-23,Erfurt,AutoPilot,794
2023-08-23,Ilmenau,SmartDesk,386
2023-08-23,Ilmenau,HealthHub,632
2023-08-23,Ilmenau,QuantumStorage,0
2023-08-23,Ilmenau,LearningSphere,284
2023-08-23,Ilmenau,AutoPilot,502
2023-08-23,Jena,SmartDesk,696
2023-08-23,Jena,HealthHub,931
2023-08-23,Jena,QuantumStorage,336
2023-08-23,Jena,LearningSphere,1276
2023-08-23,Jena,AutoPilot,977
2023-08-23,Weimar,SmartDesk,0
2023-08-23,Weimar,HealthHub,0
2023-08-23,Weimar,QuantumStorage,734
2023-08-23,Weimar,LearningSphere,0
2023-08-23,Weimar,AutoPilot,734
2023-08-24,Erfurt,SmartDesk,758
2023-08-24,Erfurt,HealthHub,1644
2023-08-24,Erfurt,QuantumStorage,1017
2023-08-24,Erfurt,LearningSphere,519
2023-08-24,Erfurt,AutoPilot,931
2023-08-24,Ilmenau,SmartDesk,481
2023-08-24,Ilmenau,HealthHub,744
2023-08-24,Ilmenau,QuantumStorage,0
2023-08-24,Ilmenau,LearningSphere,398
2023-08-24,Ilmenau,AutoPilot,570
2023-08-24,Jena,SmartDesk,876
2023-08-24,Jena,HealthHub,938
2023-08-24,Jena,QuantumStorage,420
2023-08-24,Jena,LearningSphere,1346
2023-08-24,Jena,AutoPilot,1129
2023-08-24,Weimar,SmartDesk,0
2023-08-24,Weimar,HealthHub,0
2023-08-24,Weimar,QuantumStorage,950
2023-08-24,Weimar,LearningSphere,0
2023-08-24,Weimar,AutoPilot,758
2023-08-25,Erfurt,SmartDesk,624
2023-08-25,Erfurt,HealthHub,1532
2023-08-25,Erfurt,QuantumStorage,842
2023-08-25,Erfurt,LearningSphere,458
2023-08-25,Erfurt,AutoPilot,725
2023-08-25,Ilmenau,SmartDesk,391
2023-08-25,Ilmenau,HealthHub,577
2023-08-25,Ilmenau,QuantumStorage,0
2023-08-25,Ilmenau,LearningSphere,268
2023-08-25,Ilmenau,AutoPilot,537
2023-08-25,Jena,SmartDesk,674
2023-08-25,Jena,HealthHub,718
2023-08-25,Jena,QuantumStorage,335
2023-08-25,Jena,LearningSphere,1217
2023-08-25,Jena,AutoPilot,930
2023-08-25,Weimar,SmartDesk,0
2023-08-25,Weimar,HealthHub,0
2023-08-25,Weimar,QuantumStorage,708
2023-08-25,Weimar,LearningSphere,0
2023-08-25,Weimar,AutoPilot,624
2023-08-26,Erfurt,SmartDesk,0
2023-08-26,Erfurt,HealthHub,0
2023-08-26,Erfurt,QuantumStorage,0
2023-08-26,Erfurt,LearningSphere,0
2023-08-26,Erfurt,AutoPilot,0
2023-08-26,Ilmenau,SmartDesk,0
2023-08-26,Ilmenau,HealthHub,0
2023-08-26,Ilmenau,QuantumStorage,0
2023-08-26,Ilmenau,LearningSphere,0
